id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
47,,,1,http://mail.bilibili.com,mail.bilibili.com,1,"mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com,mail.bilibili.com.w.cdngslb.com","122.228.29.239,122.228.29.240,122.228.29.241,122.228.29.242,122.228.29.243,122.228.29.244,122.228.29.248,122.228.29.238",,,80,,OK,,,,,,,,AnubisQuery
43,,,1,http://mall.bilibili.com,mall.bilibili.com,1,"i.w.bilicdn1.com,i.w.bilicdn1.com","148.153.35.66,148.153.34.154",,,80,,OK,,,,,,,,AnubisQuery
16,,,1,http://manga.bilibili.com,manga.bilibili.com,1,"i.w.bilicdn1.com,i.w.bilicdn1.com","148.153.35.66,148.153.34.154",,,80,,OK,,,,,,,,ChinazQuery
173,,,1,http://manhua.bilibili.com,manhua.bilibili.com,1,"i.w.bilicdn1.com,i.w.bilicdn1.com","164.52.110.14,118.193.16.42",,,80,,OK,,,,,,,,RapidDNSQuery
89,0,,0,http://maoer.bilibili.com,maoer.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,CertSpotterQuery
133,,,1,http://mcn.bilibili.com,mcn.bilibili.com,1,s.w.bilicdn1.com,47.103.24.173,,,80,,OK,,,,,,,,RapidDNSQuery
12,,,1,http://member.bilibili.com,member.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,ChinazQuery
23,,,1,http://message.bilibili.com,message.bilibili.com,1,"s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com","119.3.70.188,119.3.74.154,119.3.77.172,120.92.147.239,120.92.168.13,119.3.32.96,119.3.33.86,119.3.44.211,119.3.65.116,119.3.65.164",,,80,,OK,,,,,,,,ChinazQuery
186,,,1,http://miniapp.bilibili.com,miniapp.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,RapidDNSQuery
177,,,1,http://moe.bilibili.com,moe.bilibili.com,1,"s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com","120.92.147.239,120.92.168.13,119.3.32.96,119.3.33.86,119.3.44.211,119.3.65.116,119.3.65.164,119.3.70.188,119.3.74.154,119.3.77.172",,,80,,OK,,,,,,,,RapidDNSQuery
537,,,1,http://moni.ack.bilibili.com,moni.ack.bilibili.com,2,moni.ack.bilibili.com,129.211.154.251,,,80,,OK,,,,,,,,QianXunQuery
56,,,1,http://msoid.bilibili.com,msoid.bilibili.com,1,"www.tm.mc.prd.aadg.akadns.net,www.tm.mc.prd.aadg.akadns.net,www.tm.mc.prd.aadg.akadns.net,www.tm.mc.prd.aadg.akadns.net","52.130.2.35,52.130.2.33,52.130.2.32,52.130.2.34",,,80,,OK,,,,,,,,AnubisQuery
35,,,1,http://news.bilibili.com,news.bilibili.com,1,s.w.bilicdn1.com,47.103.24.173,,,80,,OK,,,,,,,,AnubisQuery
255,,,1,http://notification.bilibili.com,notification.bilibili.com,1,notification.bilibili.com,58.220.29.3,,,80,,OK,,,,,,,,RapidDNSQuery
223,,,1,http://offline.bilibili.com,offline.bilibili.com,1,s.w.bilicdn1.com,47.103.24.173,,,80,,OK,,,,,,,,RapidDNSQuery
221,0,,0,http://origin.www.bilibili.com,origin.www.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
19,,,1,http://passport.bilibili.com,passport.bilibili.com,1,"s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com","119.3.77.172,120.92.147.239,120.92.168.13,119.3.32.96,119.3.33.86,119.3.44.211,119.3.65.116,119.3.65.164,119.3.70.188,119.3.74.154",,,80,,OK,,,,,,,,ChinazQuery
213,,,1,http://passport.global.bilibili.com,passport.global.bilibili.com,2,"i.w.bilicdn1.com,i.w.bilicdn1.com","164.52.110.14,118.193.16.42",,,80,,OK,,,,,,,,RapidDNSQuery
20,,,1,http://pay.bilibili.com,pay.bilibili.com,1,"i.w.bilicdn1.com,i.w.bilicdn1.com,i.w.bilicdn1.com","148.153.46.90,148.153.56.163,148.153.45.10",,,80,,OK,,,,,,,,ChinazQuery
245,,,1,http://pbiligame.bilibili.com,pbiligame.bilibili.com,1,"i.w.bilicdn1.com,i.w.bilicdn1.com","164.52.110.14,118.193.16.42",,,80,,OK,,,,,,,,RapidDNSQuery
91,,,1,http://pictures.bilibili.com,pictures.bilibili.com,1,"0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com,0131347f.tweb.sched.ovscdns.com","211.152.148.72,211.152.148.44,211.152.148.30,211.152.148.84,211.152.148.99,211.152.149.16,211.152.148.78,211.152.148.87,211.152.148.29,211.152.148.77",,,80,,OK,,,,,,,,RapidDNSQuery
473,0,,0,http://planet2017.bilibili.com,planet2017.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
242,,,1,http://player.bilibili.com,player.bilibili.com,1,"player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com,player.bilibili.com.w.alikunlun.com","163.181.56.172,163.181.56.168,163.181.56.169,163.181.56.171,163.181.56.174,163.181.56.170,163.181.56.175,163.181.56.173",,,80,,OK,,,,,,,,RapidDNSQuery
161,,,1,http://prop.bilibili.com,prop.bilibili.com,1,pubcdn.hdslb.net,148.153.38.118,,,80,,OK,,,,,,,,RapidDNSQuery
134,0,,0,http://quiz.bilibili.com,quiz.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
81,,,1,http://s.search.bilibili.com,s.search.bilibili.com,2,"i.w.bilicdn1.com,i.w.bilicdn1.com","164.52.110.14,118.193.16.42",,,80,,OK,,,,,,,,CertSpotterQuery
21,,,1,http://search.bilibili.com,search.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,ChinazQuery
33,,,1,http://secure.bilibili.com,secure.bilibili.com,1,"1859211.p23.tc.cdntip.com,1859211.p23.tc.cdntip.com","220.194.87.251,58.144.136.99",,,80,,OK,,,,,,,,AnubisQuery
58,,,1,http://security.bilibili.com,security.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,AnubisQuery
29,,,1,http://service.bilibili.com,service.bilibili.com,1,"service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com,service.bilibili.com.w.cdngslb.com","47.246.20.230,47.246.20.231,47.246.20.232,47.246.20.233,47.246.20.228,47.246.20.227,47.246.20.229,47.246.20.234",,,80,,OK,,,,,,,,AnubisQuery
143,,,1,http://short.bilibili.com,short.bilibili.com,1,short.bilibili.com,110.76.40.240,,,80,,OK,,,,,,,,RapidDNSQuery
170,,,1,http://show.bilibili.com,show.bilibili.com,1,"show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com,show.bilibili.com.w.kunlunar.com","101.226.26.201,114.80.179.224,101.226.26.202,114.80.179.225,101.226.26.203,114.80.179.226,101.226.26.204,114.80.179.227,101.226.26.205,114.80.179.228,101.226.26.206,114.80.179.229,101.226.26.207,114.80.179.230,101.226.26.200,114.80.179.231",,,80,,OK,,,,,,,,RapidDNSQuery
124,,,1,http://sitemap.bilibili.com,sitemap.bilibili.com,1,sitemap.bilibili.com,58.220.29.49,,,80,,OK,,,,,,,,RapidDNSQuery
34,0,,0,http://smtp.bilibili.com,smtp.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,AnubisQuery
15,,,1,http://space.bilibili.com,space.bilibili.com,1,"s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com","119.3.65.116,119.3.33.86,119.3.32.96,120.92.147.239,120.92.168.13,119.3.77.172,119.3.74.154,119.3.44.211,119.3.70.188,119.3.65.164",,,80,,OK,,,,,,,,ChinazQuery
130,,,1,http://srm.bilibili.com,srm.bilibili.com,1,"srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com,srm.bilibili.com.w.kunluncan.com","61.155.222.96,61.155.222.97,61.155.222.98,61.155.222.99,61.155.222.100,61.155.222.101,61.155.222.94,61.155.222.95",,,80,,OK,,,,,,,,RapidDNSQuery
70,,,1,http://stat.bilibili.com,stat.bilibili.com,1,stat.bilibili.com,42.121.54.103,,,80,,OK,,,,,,,,AnubisQuery
141,,,1,http://static-s.bilibili.com,static-s.bilibili.com,1,"75682b5a.sched.sma.tdnsv5.com,75682b5a.sched.sma.tdnsv5.com,75682b5a.sched.sma.tdnsv5.com","119.36.226.234,118.212.225.122,58.243.200.177",,,80,,OK,,,,,,,,RapidDNSQuery
249,,,1,http://stun.chat.bilibili.com,stun.chat.bilibili.com,2,"stun.chat.bilibili.com,stun.chat.bilibili.com,stun.chat.bilibili.com,stun.chat.bilibili.com,stun.chat.bilibili.com,stun.chat.bilibili.com,stun.chat.bilibili.com","120.92.115.159,120.92.159.253,120.92.147.75,120.92.141.17,120.92.20.153,120.92.159.60,120.92.94.40",,,80,,OK,,,,,,,,RapidDNSQuery
121,0,,0,http://stun6.chat.bilibili.com,stun6.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
22,,,1,http://t.bilibili.com,t.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,ChinazQuery
106,0,,0,http://tb.bilibili.com,tb.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
222,0,,0,http://tracker.chat.bilibili.com,tracker.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
123,,,1,http://trends.bilibili.com,trends.bilibili.com,1,"trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com,trends.bilibili.com.w.cdngslb.com","128.1.157.229,47.89.66.200,47.89.66.205,47.89.66.202,47.89.66.201,47.89.66.204,47.89.66.203,128.1.157.226,128.1.157.230,128.1.157.227,128.1.157.231,128.1.157.224",,,80,,OK,,,,,,,,RapidDNSQuery
494,0,,0,http://tv.bilibili.com,tv.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
217,,,1,http://tx-bj-live-comet-01.chat.bilibili.com,tx-bj-live-comet-01.chat.bilibili.com,2,tx-bj-live-comet-01.chat.bilibili.com,49.232.64.2,,,80,,OK,,,,,,,,RapidDNSQuery
197,,,1,http://tx-bj-live-comet-02.chat.bilibili.com,tx-bj-live-comet-02.chat.bilibili.com,2,tx-bj-live-comet-02.chat.bilibili.com,49.232.64.11,,,80,,OK,,,,,,,,RapidDNSQuery
264,,,1,http://tx-bj-live-comet-03.chat.bilibili.com,tx-bj-live-comet-03.chat.bilibili.com,2,tx-bj-live-comet-03.chat.bilibili.com,49.232.64.101,,,80,,OK,,,,,,,,RapidDNSQuery
271,0,,0,http://tx-bj-live-comet-04.chat.bilibili.com,tx-bj-live-comet-04.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
149,,,1,http://tx-bj-live-comet-05.chat.bilibili.com,tx-bj-live-comet-05.chat.bilibili.com,2,tx-bj-live-comet-05.chat.bilibili.com,192.144.229.127,,,80,,OK,,,,,,,,RapidDNSQuery
163,,,1,http://tx-bj-live-comet-06.chat.bilibili.com,tx-bj-live-comet-06.chat.bilibili.com,2,tx-bj-live-comet-06.chat.bilibili.com,192.144.229.128,,,80,,OK,,,,,,,,RapidDNSQuery
109,,,1,http://tx-bj-live-comet-07.chat.bilibili.com,tx-bj-live-comet-07.chat.bilibili.com,2,tx-bj-live-comet-07.chat.bilibili.com,192.144.229.129,,,80,,OK,,,,,,,,RapidDNSQuery
166,,,1,http://tx-bj-live-comet-09.chat.bilibili.com,tx-bj-live-comet-09.chat.bilibili.com,2,tx-bj-live-comet-09.chat.bilibili.com,49.232.100.101,,,80,,OK,,,,,,,,RapidDNSQuery
198,,,1,http://tx-bj-live-comet-11.chat.bilibili.com,tx-bj-live-comet-11.chat.bilibili.com,2,tx-bj-live-comet-11.chat.bilibili.com,49.232.100.102,,,80,,OK,,,,,,,,RapidDNSQuery
262,,,1,http://tx-bj-live-comet-12.chat.bilibili.com,tx-bj-live-comet-12.chat.bilibili.com,2,tx-bj-live-comet-12.chat.bilibili.com,49.232.103.254,,,80,,OK,,,,,,,,RapidDNSQuery
231,,,1,http://tx-bj-live-p2p-01.chat.bilibili.com,tx-bj-live-p2p-01.chat.bilibili.com,2,tx-bj-live-p2p-01.chat.bilibili.com,49.233.39.130,,,80,,OK,,,,,,,,RapidDNSQuery
209,,,1,http://tx-gz-live-comet-01.chat.bilibili.com,tx-gz-live-comet-01.chat.bilibili.com,2,tx-gz-live-comet-01.chat.bilibili.com,106.53.116.10,,,80,,OK,,,,,,,,RapidDNSQuery
98,,,1,http://tx-gz-live-comet-02.chat.bilibili.com,tx-gz-live-comet-02.chat.bilibili.com,2,tx-gz-live-comet-02.chat.bilibili.com,106.53.116.108,,,80,,OK,,,,,,,,RapidDNSQuery
174,0,,0,http://tx-gz-live-comet-03.chat.bilibili.com,tx-gz-live-comet-03.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
104,,,1,http://tx-gz-live-comet-04.chat.bilibili.com,tx-gz-live-comet-04.chat.bilibili.com,2,tx-gz-live-comet-04.chat.bilibili.com,106.53.122.92,,,80,,OK,,,,,,,,RapidDNSQuery
224,,,1,http://tx-gz-live-comet-09.chat.bilibili.com,tx-gz-live-comet-09.chat.bilibili.com,2,tx-gz-live-comet-09.chat.bilibili.com,106.53.106.88,,,80,,OK,,,,,,,,RapidDNSQuery
94,,,1,http://tx-gz-live-comet-10.chat.bilibili.com,tx-gz-live-comet-10.chat.bilibili.com,2,tx-gz-live-comet-10.chat.bilibili.com,106.53.106.89,,,80,,OK,,,,,,,,RapidDNSQuery
178,,,1,http://tx-gz-live-comet-11.chat.bilibili.com,tx-gz-live-comet-11.chat.bilibili.com,2,tx-gz-live-comet-11.chat.bilibili.com,106.53.106.9,,,80,,OK,,,,,,,,RapidDNSQuery
155,,,1,http://tx-gz-live-comet-12.chat.bilibili.com,tx-gz-live-comet-12.chat.bilibili.com,2,tx-gz-live-comet-12.chat.bilibili.com,106.53.108.100,,,80,,OK,,,,,,,,RapidDNSQuery
111,,,1,http://tx-gz-live-p2p-01.chat.bilibili.com,tx-gz-live-p2p-01.chat.bilibili.com,2,tx-gz-live-p2p-01.chat.bilibili.com,81.71.87.131,,,80,,OK,,,,,,,,RapidDNSQuery
206,,,1,http://tx-hk-live-comet-01.chat.bilibili.com,tx-hk-live-comet-01.chat.bilibili.com,2,tx-hk-live-comet-01.chat.bilibili.com,150.109.109.107,,,80,,OK,,,,,,,,RapidDNSQuery
444,,,1,http://tx-live-dmcmt-fra-01.chat.bilibili.com,tx-live-dmcmt-fra-01.chat.bilibili.com,2,tx-live-dmcmt-fra-01.chat.bilibili.com,49.51.134.82,,,80,,OK,,,,,,,,QianXunQuery
503,0,,0,http://tx-live-dmcmt-gzhs-01.chat.bilibili.com,tx-live-dmcmt-gzhs-01.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
568,0,,0,http://tx-live-dmcmt-gzhs-04.chat.bilibili.com,tx-live-dmcmt-gzhs-04.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
502,0,,0,http://tx-live-dmcmt-sel-01.chat.bilibili.com,tx-live-dmcmt-sel-01.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
484,0,,0,http://tx-live-dmcmt-shhs-01.chat.bilibili.com,tx-live-dmcmt-shhs-01.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
162,,,1,http://tx-live-dmcmt-sv-01.chat.bilibili.com,tx-live-dmcmt-sv-01.chat.bilibili.com,2,tx-live-dmcmt-sv-01.chat.bilibili.com,49.51.37.200,,,80,,OK,,,,,,,,RapidDNSQuery
257,0,,0,http://tx-sh-live-comet-01.chat.bilibili.com,tx-sh-live-comet-01.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,RapidDNSQuery
181,,,1,http://tx-sh-live-comet-02.chat.bilibili.com,tx-sh-live-comet-02.chat.bilibili.com,2,tx-sh-live-comet-02.chat.bilibili.com,49.235.252.229,,,80,,OK,,,,,,,,RapidDNSQuery
103,,,1,http://tx-sh-live-comet-03.chat.bilibili.com,tx-sh-live-comet-03.chat.bilibili.com,2,tx-sh-live-comet-03.chat.bilibili.com,49.235.252.230,,,80,,OK,,,,,,,,RapidDNSQuery
184,,,1,http://tx-sh-live-comet-04.chat.bilibili.com,tx-sh-live-comet-04.chat.bilibili.com,2,tx-sh-live-comet-04.chat.bilibili.com,49.235.252.237,,,80,,OK,,,,,,,,RapidDNSQuery
101,,,1,http://tx-sh-live-comet-05.chat.bilibili.com,tx-sh-live-comet-05.chat.bilibili.com,2,tx-sh-live-comet-05.chat.bilibili.com,49.235.235.254,,,80,,OK,,,,,,,,RapidDNSQuery
148,,,1,http://tx-sh-live-comet-06.chat.bilibili.com,tx-sh-live-comet-06.chat.bilibili.com,2,tx-sh-live-comet-06.chat.bilibili.com,49.235.238.2,,,80,,OK,,,,,,,,RapidDNSQuery
250,,,1,http://tx-sh-live-comet-07.chat.bilibili.com,tx-sh-live-comet-07.chat.bilibili.com,2,tx-sh-live-comet-07.chat.bilibili.com,49.235.238.11,,,80,,OK,,,,,,,,RapidDNSQuery
187,,,1,http://tx-sh-live-comet-08.chat.bilibili.com,tx-sh-live-comet-08.chat.bilibili.com,2,tx-sh-live-comet-08.chat.bilibili.com,49.235.235.253,,,80,,OK,,,,,,,,RapidDNSQuery
270,,,1,http://tx-sh-live-comet-10.chat.bilibili.com,tx-sh-live-comet-10.chat.bilibili.com,2,tx-sh-live-comet-10.chat.bilibili.com,49.234.154.168,,,80,,OK,,,,,,,,RapidDNSQuery
107,,,1,http://tx-sh-live-comet-11.chat.bilibili.com,tx-sh-live-comet-11.chat.bilibili.com,2,tx-sh-live-comet-11.chat.bilibili.com,49.234.155.150,,,80,,OK,,,,,,,,RapidDNSQuery
227,,,1,http://tx-sh-live-comet-12.chat.bilibili.com,tx-sh-live-comet-12.chat.bilibili.com,2,tx-sh-live-comet-12.chat.bilibili.com,49.234.155.246,,,80,,OK,,,,,,,,RapidDNSQuery
240,,,1,http://tx-sh-live-comet-13.chat.bilibili.com,tx-sh-live-comet-13.chat.bilibili.com,2,tx-sh-live-comet-13.chat.bilibili.com,49.235.242.228,,,80,,OK,,,,,,,,RapidDNSQuery
150,,,1,http://tx-sh-live-comet-14.chat.bilibili.com,tx-sh-live-comet-14.chat.bilibili.com,2,tx-sh-live-comet-14.chat.bilibili.com,49.235.237.249,,,80,,OK,,,,,,,,RapidDNSQuery
135,,,1,http://tx-sh-live-p2p-01.chat.bilibili.com,tx-sh-live-p2p-01.chat.bilibili.com,2,tx-sh-live-p2p-01.chat.bilibili.com,81.69.234.186,,,80,,OK,,,,,,,,RapidDNSQuery
267,,,1,http://tx-sh-live-p2p-02.chat.bilibili.com,tx-sh-live-p2p-02.chat.bilibili.com,2,tx-sh-live-p2p-02.chat.bilibili.com,121.4.155.27,,,80,,OK,,,,,,,,RapidDNSQuery
543,0,,0,http://tx-sh3-live-comet-02.chat.bilibili.com,tx-sh3-live-comet-02.chat.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
118,,,1,http://tx-tokyo-live-comet-01.chat.bilibili.com,tx-tokyo-live-comet-01.chat.bilibili.com,2,tx-tokyo-live-comet-01.chat.bilibili.com,150.109.194.81,,,80,,OK,,,,,,,,RapidDNSQuery
48,,,1,http://u.bilibili.com,u.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,AnubisQuery
46,,,1,http://vc.bilibili.com,vc.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,AnubisQuery
49,,,1,http://vip.bilibili.com,vip.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,AnubisQuery
501,,,1,http://wschat.bilibili.com,wschat.bilibili.com,1,wschat.bilibili.com,61.164.47.167,,,80,,OK,,,,,,,,QianXunQuery
446,0,,0,http://ww.bilibili.com,ww.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
26,0,,0,http://www.bilibili.com,www.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,SitemapCheck
349,0,,0,http://www.service.bilibili.com,www.service.bilibili.com,2,,,,,80,,NoAnswer,,,,,,,,CrtshQuery
558,0,,0,http://wwww.bilibili.com,wwww.bilibili.com,1,,,,,80,,NoAnswer,,,,,,,,QianXunQuery
254,,,1,http://yoo.bilibili.com,yoo.bilibili.com,1,i.w.bilicdn1.com,23.236.97.62,,,80,,OK,,,,,,,,RapidDNSQuery
260,,,1,http://zb.bilibili.com,zb.bilibili.com,1,"s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com,s.w.bilicdn1.com","119.3.65.164,119.3.70.188,119.3.74.154,119.3.77.172,120.92.147.239,120.92.168.13,119.3.32.96,119.3.33.86,119.3.44.211,119.3.65.116",,,80,,OK,,,,,,,,RapidDNSQuery
